arch,library,host,group,matrix,n,nnz_upper,mtype,cores,rep,analyze_s,factor_s,factor_gflops,factor_nnz,fill_ratio,solve1_s,solve8_s,solve40_s,logdet,status
intel,sympack-7,cn603-09-r,group2,inla_graph_ayaLRw.mtx,69224,168584,2,1,1,0.703742,1.104,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_ayaLRw.mtx,69224,168584,2,2,1,0.532261,1.09186,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_ayaLRw.mtx,69224,168584,2,4,1,0.474307,1.12494,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_ayaLRw.mtx,69224,168584,2,8,1,0.467777,0.637821,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_ayaLRw.mtx,69224,168584,2,16,1,0.466555,0.510829,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_ayaLRw.mtx,69224,168584,2,32,1,0.466969,0.263916,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_ayaLRw.mtx,69224,168584,2,40,1,0.477523,0.228461,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_diff.mtx,21529,200017,2,1,1,0.38495,0.094305,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_diff.mtx,21529,200017,2,2,1,0.293109,0.0616801,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_diff.mtx,21529,200017,2,4,1,0.278512,0.0827179,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_diff.mtx,21529,200017,2,8,1,0.227355,0.0585339,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_diff.mtx,21529,200017,2,16,1,0.202088,0.034142,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_diff.mtx,21529,200017,2,32,1,0.198654,0.0391281,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_diff.mtx,21529,200017,2,40,1,0.204833,0.0381329,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_ferris.mtx,42961,650694,2,1,1,1.0387,0.209374,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_ferris.mtx,42961,650694,2,2,1,0.976266,0.198927,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_ferris.mtx,42961,650694,2,4,1,0.723332,0.11747,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_ferris.mtx,42961,650694,2,8,1,0.696094,0.117713,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_ferris.mtx,42961,650694,2,16,1,0.639496,0.105435,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_ferris.mtx,42961,650694,2,32,1,0.595789,0.0868099,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_ferris.mtx,42961,650694,2,40,1,0.65352,0.0894299,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_lidense.mtx,12509,17292917,2,1,1,5.11261,2.91257,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_lidense.mtx,12509,17292917,2,2,1,3.11126,3.17368,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_lidense.mtx,12509,17292917,2,4,1,4.7877,1.14515,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_lidense.mtx,12509,17292917,2,8,1,2.40473,3.17274,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_lidense.mtx,12509,17292917,2,16,1,2.24324,3.15205,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_lidense.mtx,12509,17292917,2,32,1,2.03519,3.28038,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_lidense.mtx,12509,17292917,2,40,1,2.06923,3.41448,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group2,inla_graph_net1628760.mtx,1628760,14802802,2,1,1,35.132,5.517,0,0,0,0,0,0,0,ok
