arch,library,host,group,matrix,n,nnz_upper,mtype,cores,rep,analyze_s,factor_s,factor_gflops,factor_nnz,fill_ratio,solve1_s,solve8_s,solve40_s,logdet,status
intel,pastix-6,cn509-15-l,group2,inla_graph_net1628760.mtx,1628760,14802802,2,1,1,29.227229,7.301504,7.86,168492458,11.3825,0,0,0,15010645.235045,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_net1628760.mtx,1628760,14802802,2,2,1,17.538697,5.179430,15.21,168065544,11.3536,0,0,0,15010645.235046,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_net1628760.mtx,1628760,14802802,2,4,1,11.061172,4.190826,23.16,167834505,11.3380,0,0,0,15010645.235045,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_net1628760.mtx,1628760,14802802,2,8,1,8.361809,3.518446,30.12,167802971,11.3359,0,0,0,15010645.235045,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_net1628760.mtx,1628760,14802802,2,16,1,7.303711,3.553209,31.76,167739960,11.3316,0,0,0,15010645.235045,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_net1628760.mtx,1628760,14802802,2,32,1,7.315481,3.911788,24.94,167624907,11.3239,0,0,0,15010645.235045,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_net1628760.mtx,1628760,14802802,2,40,1,7.310994,3.932964,21.04,167705238,11.3293,0,0,0,15010645.235045,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_net814381.mtx,81438,189532,2,1,1,0.353037,0.049821,0.90,1262492,6.6611,0,0,0,562716.164997,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_net814381.mtx,81438,189532,2,2,1,0.228952,0.037705,1.51,1255369,6.6235,0,0,0,562716.164997,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_net814381.mtx,81438,189532,2,4,1,0.164836,0.032336,2.12,1265733,6.6782,0,0,0,562716.164997,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_net814381.mtx,81438,189532,2,8,1,0.130561,0.031371,2.52,1256392,6.6289,0,0,0,562716.164997,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_net814381.mtx,81438,189532,2,16,1,0.106026,0.047976,0.97,1263362,6.6657,0,0,0,562716.164997,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_net814381.mtx,81438,189532,2,32,1,0.134051,0.075419,0.48,1263315,6.6654,0,0,0,562716.164997,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_net814381.mtx,81438,189532,2,40,1,0.136339,0.092685,0.36,1267029,6.6850,0,0,0,562716.164997,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_pedigree.mtx,92699,277983,2,1,1,0.287670,0.150066,28.30,7579436,27.2658,0,0,0,63818.060914,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_pedigree.mtx,92699,277983,2,2,1,0.201643,0.176385,82.70,10739785,38.6347,0,0,0,63818.060914,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_pedigree.mtx,92699,277983,2,4,1,0.140411,0.073113,120.48,8014908,28.8324,0,0,0,63818.060914,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_pedigree.mtx,92699,277983,2,8,1,0.118594,0.040851,134.72,6709825,24.1375,0,0,0,63818.060914,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_pedigree.mtx,92699,277983,2,16,1,0.110448,0.042237,105.49,6678676,24.0255,0,0,0,63818.060914,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_pedigree.mtx,92699,277983,2,32,1,0.106937,0.071480,42.37,7106779,25.5655,0,0,0,63818.060914,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_pedigree.mtx,92699,277983,2,40,1,0.121625,0.080049,29.58,7047598,25.3526,0,0,0,63818.060914,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,1,1,2.658557,0.438487,1.50,8541003,3.1633,0,0,0,1144438.478597,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,2,1,2.090037,0.402611,2.13,8541183,3.1634,0,0,0,1144438.478597,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,4,1,1.545924,0.364949,3.98,8541183,3.1634,0,0,0,1144438.478597,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,8,1,1.282418,0.352709,4.45,8541183,3.1634,0,0,0,1144438.478597,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,16,1,1.158535,0.403679,1.46,8541183,3.1634,0,0,0,1144438.478597,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,32,1,1.064922,0.476220,0.86,8541183,3.1634,0,0,0,1144438.478597,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n100000.mtx,600006,2700006,2,40,1,1.091157,0.531412,0.64,8541183,3.1634,0,0,0,1144438.478597,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n20000.mtx,120006,540006,2,1,1,0.459655,0.071174,1.58,1711215,3.1689,0,0,0,228932.502579,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n20000.mtx,120006,540006,2,2,1,0.365541,0.068523,2.22,1711215,3.1689,0,0,0,228932.502579,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n20000.mtx,120006,540006,2,4,1,0.268964,0.064585,3.74,1711215,3.1689,0,0,0,228932.502579,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n20000.mtx,120006,540006,2,8,1,0.213700,0.063034,4.48,1711215,3.1689,0,0,0,228932.502579,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n20000.mtx,120006,540006,2,16,1,0.187631,0.072735,1.60,1711215,3.1689,0,0,0,228932.502579,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n20000.mtx,120006,540006,2,32,1,0.183966,0.075396,0.68,1711215,3.1689,0,0,0,228932.502579,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n20000.mtx,120006,540006,2,40,1,0.206435,0.075964,1.25,1711215,3.1689,0,0,0,228932.502579,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n2000.mtx,12006,54006,2,1,1,0.036137,0.005732,1.65,171027,3.1668,0,0,0,22932.018332,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n2000.mtx,12006,54006,2,2,1,0.026790,0.006705,1.71,171027,3.1668,0,0,0,22932.018332,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n2000.mtx,12006,54006,2,4,1,0.023792,0.005909,3.64,171027,3.1668,0,0,0,22932.018332,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n2000.mtx,12006,54006,2,8,1,0.019982,0.005380,3.75,171027,3.1668,0,0,0,22932.018332,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n2000.mtx,12006,54006,2,16,1,0.021335,0.006543,1.53,171027,3.1668,0,0,0,22932.018332,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n2000.mtx,12006,54006,2,32,1,0.026780,0.009097,0.65,171027,3.1668,0,0,0,22932.018332,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n2000.mtx,12006,54006,2,40,1,0.030049,0.010276,0.54,171027,3.1668,0,0,0,22932.018332,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n5000.mtx,30006,135006,2,1,1,0.105218,0.014802,1.67,428211,3.1718,0,0,0,57268.625938,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n5000.mtx,30006,135006,2,2,1,0.081797,0.016754,2.16,428211,3.1718,0,0,0,57268.625938,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n5000.mtx,30006,135006,2,4,1,0.061738,0.016093,3.85,428211,3.1718,0,0,0,57268.625938,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n5000.mtx,30006,135006,2,8,1,0.049468,0.014980,4.35,428211,3.1718,0,0,0,57268.625938,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n5000.mtx,30006,135006,2,16,1,0.050683,0.017427,1.80,428211,3.1718,0,0,0,57268.625938,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n5000.mtx,30006,135006,2,32,1,0.053000,0.021561,0.76,428211,3.1718,0,0,0,57268.625938,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sem_n5000.mtx,30006,135006,2,40,1,0.056969,0.017524,0.60,428211,3.1718,0,0,0,57268.625938,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,1,1,0.084494,0.012659,1.25,329344,5.9454,0,0,0,19313.431183,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,2,1,0.064296,0.011571,1.59,330470,5.9657,0,0,0,19313.431183,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,4,1,0.050779,0.009338,3.04,332149,5.9960,0,0,0,19313.431183,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,8,1,0.044082,0.009600,2.83,330878,5.9731,0,0,0,19313.431183,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,16,1,0.044232,0.014659,1.11,331022,5.9757,0,0,0,19313.431183,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,32,1,0.055525,0.023656,0.52,330222,5.9612,0,0,0,19313.431183,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_sh7Pgi.mtx,15815,55395,2,40,1,0.059862,0.039800,0.23,330505,5.9663,0,0,0,19313.431183,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_spacetime.mtx,24931,644273,2,1,1,1.013685,0.474326,52.35,18078108,28.0597,0,0,0,172241.555257,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_spacetime.mtx,24931,644273,2,2,1,0.660950,0.275369,96.53,18149062,28.1698,0,0,0,172241.555257,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_spacetime.mtx,24931,644273,2,4,1,0.491687,0.190052,182.36,18145341,28.1641,0,0,0,172241.555257,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_spacetime.mtx,24931,644273,2,8,1,0.403787,0.157702,261.75,18136080,28.1497,0,0,0,172241.555257,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_spacetime.mtx,24931,644273,2,16,1,0.359924,0.146348,304.15,18143707,28.1615,0,0,0,172241.555257,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_spacetime.mtx,24931,644273,2,32,1,0.369709,0.143297,327.79,18129586,28.1396,0,0,0,172241.555257,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_spacetime.mtx,24931,644273,2,40,1,0.427152,0.142823,313.96,18127955,28.1371,0,0,0,172241.555257,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_stcov.mtx,24300,7388370,2,1,1,2.220136,1.211902,47.05,13916309,1.8835,0,0,0,96697.995916,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_stcov.mtx,24300,7388370,2,2,1,1.937067,1.145087,70.15,13865873,1.8767,0,0,0,96697.995916,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_stcov.mtx,24300,7388370,2,4,1,1.758684,1.052671,98.98,13997814,1.8946,0,0,0,96697.995916,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_stcov.mtx,24300,7388370,2,8,1,1.679210,0.999744,144.75,14000504,1.8949,0,0,0,96697.995916,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_stcov.mtx,24300,7388370,2,16,1,1.649785,1.007343,118.50,13963877,1.8900,0,0,0,96697.995916,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_stcov.mtx,24300,7388370,2,32,1,1.648136,1.043096,86.68,13981531,1.8924,0,0,0,96697.995916,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_stcov.mtx,24300,7388370,2,40,1,1.640870,1.025776,75.90,13975742,1.8916,0,0,0,96697.995916,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_yU0G1u.mtx,1517823,9238726,2,16,1,10.232966,310.613026,305.20,149950040,16.2306,0,0,0,10494796.183078,ok
intel,pastix-6,cn509-15-l,group2,inla_graph_yU0G1u.mtx,1517823,9238726,2,40,1,10.182901,336.457930,226.32,149955014,16.2311,0,0,0,10494796.183078,ok
intel,pastix-6,cn509-15-l,group3,audikw_1.mtx,943695,39297771,2,1,1,19.236750,94.779793,59.92,1287436356,32.7611,0,0,0,13250134.821289,ok
intel,pastix-6,cn509-15-l,group3,audikw_1.mtx,943695,39297771,2,2,1,13.172401,53.971548,111.89,1287798768,32.7703,0,0,0,13250134.821289,ok
intel,pastix-6,cn509-15-l,group3,audikw_1.mtx,943695,39297771,2,4,1,10.817825,29.502883,223.63,1287855837,32.7717,0,0,0,13250134.821288,ok
intel,pastix-6,cn509-15-l,group3,audikw_1.mtx,943695,39297771,2,8,1,8.843548,18.693612,401.14,1287992061,32.7752,0,0,0,13250134.821288,ok
intel,pastix-6,cn509-15-l,group3,audikw_1.mtx,943695,39297771,2,16,1,8.082721,14.420733,584.37,1286261280,32.7312,0,0,0,13250134.821288,ok
intel,pastix-6,cn509-15-l,group3,audikw_1.mtx,943695,39297771,2,32,1,7.838812,10.660756,919.17,1286249265,32.7308,0,0,0,13250134.821288,ok
intel,pastix-6,cn509-15-l,group3,audikw_1.mtx,943695,39297771,2,40,1,7.861705,10.534691,931.92,1286220636,32.7301,0,0,0,13250134.821289,ok
intel,pastix-6,cn509-15-l,group3,bmw3_2.mtx,227362,5757996,2,1,1,1.444366,1.469815,42.73,52305258,9.0839,0,0,0,870813.977559,ok
intel,pastix-6,cn509-15-l,group3,bmw3_2.mtx,227362,5757996,2,2,1,1.165525,1.079057,79.26,51510448,8.9459,0,0,0,870813.977559,ok
intel,pastix-6,cn509-15-l,group3,bmw3_2.mtx,227362,5757996,2,4,1,1.033948,0.838825,154.41,51777771,8.9923,0,0,0,870813.977559,ok
intel,pastix-6,cn509-15-l,group3,bmw3_2.mtx,227362,5757996,2,8,1,0.930623,0.750210,240.77,51682457,8.9758,0,0,0,870813.977559,ok
intel,pastix-6,cn509-15-l,group3,bmw3_2.mtx,227362,5757996,2,16,1,0.915820,0.732259,268.42,51808527,8.9977,0,0,0,870813.977559,ok
intel,pastix-6,cn509-15-l,group3,bmw3_2.mtx,227362,5757996,2,32,1,0.911461,0.758400,195.12,51788265,8.9941,0,0,0,870813.977559,ok
intel,pastix-6,cn509-15-l,group3,bmw3_2.mtx,227362,5757996,2,40,1,0.912056,0.776132,169.66,51827476,9.0010,0,0,0,870813.977559,ok
intel,pastix-6,cn509-15-l,group3,bmw7st_1.mtx,141347,3740507,2,1,1,0.794172,0.806536,38.19,29323209,7.8394,0,0,0,2004368.519203,ok
intel,pastix-6,cn509-15-l,group3,bmw7st_1.mtx,141347,3740507,2,2,1,0.675931,0.632114,73.30,29421321,7.8656,0,0,0,2004368.519203,ok
intel,pastix-6,cn509-15-l,group3,bmw7st_1.mtx,141347,3740507,2,4,1,0.593151,0.506472,134.73,29292769,7.8312,0,0,0,2004368.519203,ok
intel,pastix-6,cn509-15-l,group3,bmw7st_1.mtx,141347,3740507,2,8,1,0.549855,0.464489,214.30,29254184,7.8209,0,0,0,2004368.519203,ok
intel,pastix-6,cn509-15-l,group3,bmw7st_1.mtx,141347,3740507,2,16,1,0.545580,0.460422,227.14,29286922,7.8297,0,0,0,2004368.519203,ok
intel,pastix-6,cn509-15-l,group3,bmw7st_1.mtx,141347,3740507,2,32,1,0.556725,0.463555,163.11,29240006,7.8171,0,0,0,2004368.519203,ok
intel,pastix-6,cn509-15-l,group3,bmw7st_1.mtx,141347,3740507,2,40,1,0.571700,0.496571,125.17,29250628,7.8200,0,0,0,2004368.519203,ok
intel,pastix-6,cn509-15-l,group3,crankseg_1.mtx,52804,5333507,2,1,1,1.001410,1.430482,50.39,37346361,7.0022,0,0,0,788123.039354,ok
intel,pastix-6,cn509-15-l,group3,crankseg_1.mtx,52804,5333507,2,2,1,0.865387,1.019368,95.37,37228137,6.9800,0,0,0,788123.039354,ok
intel,pastix-6,cn509-15-l,group3,crankseg_1.mtx,52804,5333507,2,4,1,0.807700,0.852111,190.10,37306212,6.9947,0,0,0,788123.039354,ok
intel,pastix-6,cn509-15-l,group3,crankseg_1.mtx,52804,5333507,2,8,1,0.779180,0.746916,303.57,37481973,7.0276,0,0,0,788123.039354,ok
intel,pastix-6,cn509-15-l,group3,crankseg_1.mtx,52804,5333507,2,16,1,0.791446,0.717636,387.33,37530042,7.0367,0,0,0,788123.039354,ok
intel,pastix-6,cn509-15-l,group3,crankseg_1.mtx,52804,5333507,2,32,1,0.785966,0.701188,459.84,37586724,7.0473,0,0,0,788123.039354,ok
intel,pastix-6,cn509-15-l,group3,crankseg_1.mtx,52804,5333507,2,40,1,0.793863,0.695167,467.43,37586724,7.0473,0,0,0,788123.039354,ok
intel,pastix-6,cn509-15-l,group3,crankseg_2.mtx,63838,7106348,2,1,1,1.287398,1.881668,52.86,49833621,7.0126,0,0,0,958670.877656,ok
intel,pastix-6,cn509-15-l,group3,crankseg_2.mtx,63838,7106348,2,2,1,1.131157,1.388961,99.94,50084343,7.0478,0,0,0,958670.877656,ok
intel,pastix-6,cn509-15-l,group3,crankseg_2.mtx,63838,7106348,2,4,1,1.071319,1.127945,190.10,49487793,6.9639,0,0,0,958670.877656,ok
intel,pastix-6,cn509-15-l,group3,crankseg_2.mtx,63838,7106348,2,8,1,1.012391,1.007647,306.19,49369224,6.9472,0,0,0,958670.877656,ok
intel,pastix-6,cn509-15-l,group3,crankseg_2.mtx,63838,7106348,2,16,1,1.012930,0.955010,422.41,49474221,6.9620,0,0,0,958670.877656,ok
intel,pastix-6,cn509-15-l,group3,crankseg_2.mtx,63838,7106348,2,32,1,1.046659,0.921482,564.04,49423605,6.9549,0,0,0,958670.877656,ok
intel,pastix-6,cn509-15-l,group3,crankseg_2.mtx,63838,7106348,2,40,1,1.035124,0.935783,443.35,49423605,6.9549,0,0,0,958670.877656,ok
intel,pastix-6,cn509-15-l,group3,hood.mtx,220542,5494489,2,1,1,0.959285,1.059129,28.08,32449543,5.9058,0,0,0,2743610.549032,ok
intel,pastix-6,cn509-15-l,group3,hood.mtx,220542,5494489,2,2,1,0.877106,0.876042,44.63,32485019,5.9123,0,0,0,2743610.549032,ok
intel,pastix-6,cn509-15-l,group3,hood.mtx,220542,5494489,2,4,1,0.796895,0.731395,104.35,32571602,5.9280,0,0,0,2743610.549032,ok
intel,pastix-6,cn509-15-l,group3,hood.mtx,220542,5494489,2,8,1,0.769683,0.681925,154.90,32410882,5.8988,0,0,0,2743610.549032,ok
intel,pastix-6,cn509-15-l,group3,hood.mtx,220542,5494489,2,16,1,0.762725,0.696051,114.15,32458706,5.9075,0,0,0,2743610.549032,ok
intel,pastix-6,cn509-15-l,group3,hood.mtx,220542,5494489,2,32,1,0.774441,0.762166,62.69,32403238,5.8974,0,0,0,2743610.549032,ok
intel,pastix-6,cn509-15-l,group3,hood.mtx,220542,5494489,2,40,1,0.772650,0.798400,50.37,32377317,5.8927,0,0,0,2743610.549032,ok
intel,pastix-6,cn509-15-l,group3,oilpan.mtx,73752,1835470,2,1,1,0.281803,0.347656,31.22,11413003,6.2180,0,0,0,689360.319008,ok
intel,pastix-6,cn509-15-l,group3,oilpan.mtx,73752,1835470,2,2,1,0.253232,0.264777,56.15,11299372,6.1561,0,0,0,689360.319008,ok
intel,pastix-6,cn509-15-l,group3,oilpan.mtx,73752,1835470,2,4,1,0.237469,0.236188,102.28,11410259,6.2165,0,0,0,689360.319008,ok
intel,pastix-6,cn509-15-l,group3,oilpan.mtx,73752,1835470,2,8,1,0.234642,0.218565,138.35,11355281,6.1866,0,0,0,689360.319008,ok
intel,pastix-6,cn509-15-l,group3,oilpan.mtx,73752,1835470,2,16,1,0.234346,0.219002,99.41,11293394,6.1529,0,0,0,689360.319008,ok
intel,pastix-6,cn509-15-l,group3,oilpan.mtx,73752,1835470,2,32,1,0.247636,0.246453,53.44,11370765,6.1950,0,0,0,689360.319008,ok
intel,pastix-6,cn509-15-l,group3,oilpan.mtx,73752,1835470,2,40,1,0.249259,0.272883,44.66,11357045,6.1875,0,0,0,689360.319008,ok
intel,pastix-6,cn509-15-l,group3,pwtk.mtx,217918,5926171,2,1,1,1.104200,1.339747,41.00,54759382,9.2403,0,0,0,2174305.960359,ok
intel,pastix-6,cn509-15-l,group3,pwtk.mtx,217918,5926171,2,2,1,0.923900,0.981903,80.28,55098835,9.2975,0,0,0,2174305.960359,ok
intel,pastix-6,cn509-15-l,group3,pwtk.mtx,217918,5926171,2,4,1,0.852744,0.779739,153.41,54986285,9.2786,0,0,0,2174305.960359,ok
intel,pastix-6,cn509-15-l,group3,pwtk.mtx,217918,5926171,2,8,1,0.811727,0.700614,270.10,55235997,9.3207,0,0,0,2174305.960359,ok
intel,pastix-6,cn509-15-l,group3,pwtk.mtx,217918,5926171,2,16,1,0.799817,0.673057,339.77,55222959,9.3185,0,0,0,2174305.960359,ok
intel,pastix-6,cn509-15-l,group3,pwtk.mtx,217918,5926171,2,32,1,0.788818,0.678347,269.77,54919218,9.2672,0,0,0,2174305.960359,ok
intel,pastix-6,cn509-15-l,group3,pwtk.mtx,217918,5926171,2,40,1,0.804327,0.694883,242.32,54925764,9.2683,0,0,0,2174305.960359,ok
intel,pastix-6,cn509-15-l,group3,ship_001.mtx,34920,2339575,2,1,1,0.391764,0.524311,48.94,17842309,7.6263,0,0,0,761021.440521,ok
intel,pastix-6,cn509-15-l,group3,ship_001.mtx,34920,2339575,2,2,1,0.347020,0.392493,98.29,18077641,7.7269,0,0,0,761021.440521,ok
intel,pastix-6,cn509-15-l,group3,ship_001.mtx,34920,2339575,2,4,1,0.320847,0.324010,189.31,17867857,7.6372,0,0,0,761021.440521,ok
intel,pastix-6,cn509-15-l,group3,ship_001.mtx,34920,2339575,2,8,1,0.316972,0.298432,300.36,18169645,7.7662,0,0,0,761021.440521,ok
intel,pastix-6,cn509-15-l,group3,ship_001.mtx,34920,2339575,2,16,1,0.313764,0.285147,403.32,18274621,7.8111,0,0,0,761021.440521,ok
intel,pastix-6,cn509-15-l,group3,ship_001.mtx,34920,2339575,2,32,1,0.321930,0.274570,472.52,18273541,7.8106,0,0,0,761021.440521,ok
intel,pastix-6,cn509-15-l,group3,ship_001.mtx,34920,2339575,2,40,1,0.332441,0.284743,430.27,18273541,7.8106,0,0,0,761021.440521,ok
intel,pastix-6,cn509-15-l,group3,ship_003.mtx,121728,4103881,2,1,1,0.933894,2.075751,54.53,70599235,17.2030,0,0,0,3028939.312916,ok
intel,pastix-6,cn509-15-l,group3,ship_003.mtx,121728,4103881,2,2,1,0.743193,1.323898,105.91,70570435,17.1960,0,0,0,3028939.202461,ok
intel,pastix-6,cn509-15-l,group3,ship_003.mtx,121728,4103881,2,4,1,0.666892,0.898540,203.63,70994839,17.2994,0,0,0,3028939.313522,ok
intel,pastix-6,cn509-15-l,group3,ship_003.mtx,121728,4103881,2,8,1,0.616745,0.714517,322.45,71390839,17.3959,0,0,0,3028939.251792,ok
intel,pastix-6,cn509-15-l,group3,ship_003.mtx,121728,4103881,2,16,1,0.606189,0.673276,419.70,70926187,17.2827,0,0,0,3028939.255946,ok
intel,pastix-6,cn509-15-l,group3,ship_003.mtx,121728,4103881,2,32,1,0.633842,0.615700,473.87,70961323,17.2913,0,0,0,3028939.191183,ok
intel,pastix-6,cn509-15-l,group3,ship_003.mtx,121728,4103881,2,40,1,0.638653,0.649874,434.00,71023891,17.3065,0,0,0,3028939.251792,ok
intel,pastix-6,cn509-15-l,group3,shipsec1.mtx,140874,3977139,2,1,1,0.812392,1.300953,50.66,45002805,11.3154,0,0,0,2428800.243053,ok
intel,pastix-6,cn509-15-l,group3,shipsec1.mtx,140874,3977139,2,2,1,0.669860,0.914591,99.60,44944845,11.3008,0,0,0,2428800.243053,ok
intel,pastix-6,cn509-15-l,group3,shipsec1.mtx,140874,3977139,2,4,1,0.612399,0.705623,175.98,45275433,11.3839,0,0,0,2428800.243053,ok
intel,pastix-6,cn509-15-l,group3,shipsec1.mtx,140874,3977139,2,8,1,0.575667,0.590892,282.00,44954529,11.3032,0,0,0,2428800.243053,ok
intel,pastix-6,cn509-15-l,group3,shipsec1.mtx,140874,3977139,2,16,1,0.577485,0.566389,331.34,45023073,11.3205,0,0,0,2428800.243053,ok
intel,pastix-6,cn509-15-l,group3,shipsec1.mtx,140874,3977139,2,32,1,0.581976,0.564910,304.34,44975265,11.3084,0,0,0,2428800.243053,ok
intel,pastix-6,cn509-15-l,group3,shipsec1.mtx,140874,3977139,2,40,1,0.595870,0.589363,260.44,44860821,11.2797,0,0,0,2428800.243053,ok
intel,pastix-6,cn509-15-l,group3,shipsec5.mtx,179860,5146478,2,1,1,1.057892,1.870439,51.45,63554533,12.3491,0,0,0,3087253.320481,ok
intel,pastix-6,cn509-15-l,group3,shipsec5.mtx,179860,5146478,2,2,1,0.887530,1.234539,94.29,63603178,12.3586,0,0,0,3087253.320528,ok
intel,pastix-6,cn509-15-l,group3,shipsec5.mtx,179860,5146478,2,4,1,0.795611,0.919872,186.59,63508021,12.3401,0,0,0,3087253.320528,ok
intel,pastix-6,cn509-15-l,group3,shipsec5.mtx,179860,5146478,2,8,1,0.748001,0.783056,305.60,63459016,12.3306,0,0,0,3087253.320528,ok
intel,pastix-6,cn509-15-l,group3,shipsec5.mtx,179860,5146478,2,16,1,0.737598,0.729218,366.35,63354889,12.3103,0,0,0,3087253.320481,ok
intel,pastix-6,cn509-15-l,group3,shipsec5.mtx,179860,5146478,2,32,1,0.745037,0.713901,357.39,63519172,12.3423,0,0,0,3087253.320481,ok
intel,pastix-6,cn509-15-l,group3,shipsec5.mtx,179860,5146478,2,40,1,0.762318,0.765872,233.94,63456820,12.3301,0,0,0,3087253.320481,ok
intel,pastix-6,cn509-15-l,group3,shipsec8.mtx,114919,3384159,2,1,1,0.703643,1.234036,51.88,43372352,12.8163,0,0,0,1908694.357910,ok
intel,pastix-6,cn509-15-l,group3,shipsec8.mtx,114919,3384159,2,2,1,0.614305,0.851606,100.22,43210349,12.7684,0,0,0,1908694.357910,ok
intel,pastix-6,cn509-15-l,group3,shipsec8.mtx,114919,3384159,2,4,1,0.540946,0.621229,180.47,42660698,12.6060,0,0,0,1908694.357910,ok
intel,pastix-6,cn509-15-l,group3,shipsec8.mtx,114919,3384159,2,8,1,0.520570,0.529570,278.40,43181417,12.7599,0,0,0,1908694.357910,ok
intel,pastix-6,cn509-15-l,group3,shipsec8.mtx,114919,3384159,2,16,1,0.518499,0.506299,309.75,43597445,12.8828,0,0,0,1908694.357910,ok
intel,pastix-6,cn509-15-l,group3,shipsec8.mtx,114919,3384159,2,32,1,0.524623,0.496298,310.58,43598660,12.8832,0,0,0,1908694.357910,ok
intel,pastix-6,cn509-15-l,group3,shipsec8.mtx,114919,3384159,2,40,1,0.545698,0.533212,265.32,43680080,12.9072,0,0,0,1908694.357910,ok
intel,pastix-6,cn509-15-l,group4,bone010.mtx,986703,36326514,2,1,1,15.598752,90.188300,59.08,1317084513,36.2568,0,0,0,9290397.483104,ok
intel,pastix-6,cn509-15-l,group4,bone010.mtx,986703,36326514,2,2,1,11.660137,52.722644,110.80,1346358480,37.0627,0,0,0,9290397.483103,ok
intel,pastix-6,cn509-15-l,group4,bone010.mtx,986703,36326514,2,4,1,8.679474,26.607596,225.69,1307325093,35.9882,0,0,0,9290397.483103,ok
